Validation error, mini-batch count, D/T.
0.233604, 58200, 2018-03-09 04:35:24.
0.229459, 58250, 2018-03-09 04:35:46.
0.233908, 58300, 2018-03-09 04:36:08.
0.234962, 58350, 2018-03-09 04:36:30.
0.231034, 58400, 2018-03-09 04:36:52.
0.237302, 58450, 2018-03-09 04:37:14.
0.231333, 58500, 2018-03-09 04:37:37.
0.231187, 58550, 2018-03-09 04:37:59.
0.231046, 58600, 2018-03-09 04:38:21.
0.230438, 58650, 2018-03-09 04:38:43.
0.230937, 58700, 2018-03-09 04:39:05.
0.231501, 58750, 2018-03-09 04:39:27.
0.234186, 58800, 2018-03-09 04:39:49.
0.227998, 58850, 2018-03-09 04:40:11.
0.231536, 58900, 2018-03-09 04:40:33.
0.237955, 58950, 2018-03-09 04:40:55.
0.230878, 59000, 2018-03-09 04:41:17.
0.234662, 59050, 2018-03-09 04:41:39.
0.230626, 59100, 2018-03-09 04:42:01.
0.232472, 59150, 2018-03-09 04:42:23.
0.234475, 59200, 2018-03-09 04:42:45.
0.232908, 59250, 2018-03-09 04:43:07.
0.228527, 59300, 2018-03-09 04:43:29.
0.234516, 59350, 2018-03-09 04:43:51.
0.232399, 59400, 2018-03-09 04:44:13.
0.229738, 59450, 2018-03-09 04:44:35.
0.229989, 59500, 2018-03-09 04:44:57.
0.235544, 59550, 2018-03-09 04:45:19.
0.234419, 59600, 2018-03-09 04:45:41.
0.22898, 59650, 2018-03-09 04:46:03.
0.228912, 59700, 2018-03-09 04:46:25.
0.231099, 59750, 2018-03-09 04:46:47.
0.23589, 59800, 2018-03-09 04:47:09.
0.234745, 59850, 2018-03-09 04:47:31.
0.232733, 59900, 2018-03-09 04:47:53.
0.234865, 59950, 2018-03-09 04:48:15.
0.228785, 60000, 2018-03-09 04:48:37.
0.233089, 60050, 2018-03-09 04:48:59.
0.23186, 60100, 2018-03-09 04:49:21.
0.230771, 60150, 2018-03-09 04:49:43.
0.234067, 60200, 2018-03-09 04:50:05.
0.232711, 60250, 2018-03-09 04:50:27.
0.230599, 60300, 2018-03-09 04:50:49.
0.232935, 60350, 2018-03-09 04:51:11.
0.231307, 60400, 2018-03-09 04:51:33.
0.23391, 60450, 2018-03-09 04:51:55.
0.2325, 60500, 2018-03-09 04:52:17.
0.236161, 60550, 2018-03-09 04:52:39.
0.231215, 60600, 2018-03-09 04:53:01.
0.231386, 60650, 2018-03-09 04:53:23.
0.237909, 60700, 2018-03-09 04:53:45.
0.230215, 60750, 2018-03-09 04:54:07.
0.233647, 60800, 2018-03-09 04:54:29.
0.23422, 60850, 2018-03-09 04:54:51.
0.233526, 60900, 2018-03-09 04:55:13.
0.234012, 60950, 2018-03-09 04:55:35.
0.23356, 61000, 2018-03-09 04:55:57.
0.234328, 61050, 2018-03-09 04:56:19.
0.237406, 61100, 2018-03-09 04:56:41.
0.235207, 61150, 2018-03-09 04:57:03.
0.228718, 61200, 2018-03-09 04:57:25.
0.231093, 61250, 2018-03-09 04:57:47.
0.23299, 61300, 2018-03-09 04:58:09.
0.232281, 61350, 2018-03-09 04:58:31.
0.241592, 61400, 2018-03-09 04:58:53.
0.234659, 61450, 2018-03-09 04:59:15.
0.231281, 61500, 2018-03-09 04:59:37.
0.231571, 61550, 2018-03-09 04:59:59.
0.234348, 61600, 2018-03-09 05:00:21.
0.229729, 61650, 2018-03-09 05:00:43.
0.233943, 61700, 2018-03-09 05:01:05.
0.234257, 61750, 2018-03-09 05:01:27.
0.2348, 61800, 2018-03-09 05:01:49.
0.229793, 61850, 2018-03-09 05:02:11.
0.234829, 61900, 2018-03-09 05:02:33.
0.230717, 61950, 2018-03-09 05:02:55.
0.229349, 62000, 2018-03-09 05:03:17.
0.231044, 62050, 2018-03-09 05:03:39.
0.229745, 62100, 2018-03-09 05:04:01.
0.231365, 62150, 2018-03-09 05:04:23.
0.235012, 62200, 2018-03-09 05:04:45.
0.237058, 62250, 2018-03-09 05:05:07.
0.230921, 62300, 2018-03-09 05:05:29.
0.233643, 62350, 2018-03-09 05:05:51.
0.231298, 62400, 2018-03-09 05:06:13.
0.232452, 62450, 2018-03-09 05:06:35.
0.247212, 62500, 2018-03-09 05:06:57.
0.230351, 62550, 2018-03-09 05:07:19.
0.232742, 62600, 2018-03-09 05:07:41.
0.232881, 62650, 2018-03-09 05:08:03.
0.230124, 62700, 2018-03-09 05:08:25.
0.231825, 62750, 2018-03-09 05:08:47.
0.234939, 62800, 2018-03-09 05:09:09.
0.236224, 62850, 2018-03-09 05:09:31.
0.235783, 62900, 2018-03-09 05:09:52.
0.229485, 62950, 2018-03-09 05:10:15.
0.233258, 63000, 2018-03-09 05:10:37.
0.231407, 63050, 2018-03-09 05:10:59.
0.232024, 63100, 2018-03-09 05:11:21.
0.230676, 63150, 2018-03-09 05:11:43.
0.236878, 63200, 2018-03-09 05:12:05.
0.231434, 63250, 2018-03-09 05:12:27.
0.229573, 63300, 2018-03-09 05:12:49.
0.23392, 63350, 2018-03-09 05:13:11.
0.234136, 63400, 2018-03-09 05:13:33.
0.233255, 63450, 2018-03-09 05:13:55.
0.231585, 63500, 2018-03-09 05:14:17.
0.231083, 63550, 2018-03-09 05:14:38.
0.233639, 63600, 2018-03-09 05:15:00.
0.228833, 63650, 2018-03-09 05:15:22.
0.230981, 63700, 2018-03-09 05:15:44.
0.230473, 63750, 2018-03-09 05:16:06.
0.230021, 63800, 2018-03-09 05:16:28.
0.232474, 63850, 2018-03-09 05:16:50.
0.235824, 63900, 2018-03-09 05:17:12.
0.235477, 63950, 2018-03-09 05:17:34.
0.238365, 64000, 2018-03-09 05:17:57.
0.230512, 64050, 2018-03-09 05:18:19.
0.234336, 64100, 2018-03-09 05:18:41.
0.232914, 64150, 2018-03-09 05:19:03.
0.234723, 64200, 2018-03-09 05:19:25.
0.233211, 64250, 2018-03-09 05:19:47.
0.236357, 64300, 2018-03-09 05:20:09.
0.237981, 64350, 2018-03-09 05:20:31.
0.232573, 64400, 2018-03-09 05:20:53.
0.236854, 64450, 2018-03-09 05:21:14.
0.233267, 64500, 2018-03-09 05:21:36.
0.239694, 64550, 2018-03-09 05:21:58.
0.239126, 64600, 2018-03-09 05:22:20.
0.23877, 64650, 2018-03-09 05:22:42.
0.240575, 64700, 2018-03-09 05:23:04.
0.233579, 64750, 2018-03-09 05:23:26.
0.239103, 64800, 2018-03-09 05:23:48.
0.229876, 64850, 2018-03-09 05:24:10.
0.231879, 64900, 2018-03-09 05:24:32.
0.234819, 64950, 2018-03-09 05:24:54.
0.237473, 65000, 2018-03-09 05:25:16.
0.236115, 65050, 2018-03-09 05:25:38.
0.235478, 65100, 2018-03-09 05:26:00.
0.231366, 65150, 2018-03-09 05:26:22.
0.233081, 65200, 2018-03-09 05:26:44.
0.236035, 65250, 2018-03-09 05:27:06.
0.235509, 65300, 2018-03-09 05:27:28.
0.234838, 65350, 2018-03-09 05:27:50.
0.235664, 65400, 2018-03-09 05:28:12.
0.238164, 65450, 2018-03-09 05:28:34.
0.232935, 65500, 2018-03-09 05:28:56.
0.238062, 65550, 2018-03-09 05:29:18.
0.232715, 65600, 2018-03-09 05:29:40.
0.240756, 65650, 2018-03-09 05:30:02.
0.233267, 65700, 2018-03-09 05:30:24.
0.243449, 65750, 2018-03-09 05:30:46.
0.230802, 65800, 2018-03-09 05:31:08.
0.248441, 65850, 2018-03-09 05:31:30.
0.23323, 65900, 2018-03-09 05:31:52.
0.237751, 65950, 2018-03-09 05:32:14.
0.234083, 66000, 2018-03-09 05:32:36.
0.22787, 66050, 2018-03-09 05:32:58.
0.234371, 66100, 2018-03-09 05:33:20.
0.229293, 66150, 2018-03-09 05:33:42.
0.233012, 66200, 2018-03-09 05:34:04.
0.238067, 66250, 2018-03-09 05:34:26.
0.232021, 66300, 2018-03-09 05:34:48.
0.231208, 66350, 2018-03-09 05:35:10.
0.229696, 66400, 2018-03-09 05:35:32.
0.232461, 66450, 2018-03-09 05:35:54.
0.228318, 66500, 2018-03-09 05:36:16.
0.232079, 66550, 2018-03-09 05:36:38.
0.23329, 66600, 2018-03-09 05:37:00.
0.230541, 66650, 2018-03-09 05:37:22.
0.234561, 66700, 2018-03-09 05:37:44.
0.238895, 66750, 2018-03-09 05:38:06.
0.229022, 66800, 2018-03-09 05:38:28.
0.23267, 66850, 2018-03-09 05:38:50.
0.227247, 66900, 2018-03-09 05:39:12.
0.232542, 66950, 2018-03-09 05:39:34.
0.236219, 67000, 2018-03-09 05:39:56.
0.231547, 67050, 2018-03-09 05:40:18.
0.232053, 67100, 2018-03-09 05:40:40.
0.236878, 67150, 2018-03-09 05:41:02.
0.232161, 67200, 2018-03-09 05:41:24.
0.23304, 67250, 2018-03-09 05:41:45.
0.231724, 67300, 2018-03-09 05:42:08.
0.237564, 67350, 2018-03-09 05:42:29.
0.238961, 67400, 2018-03-09 05:42:51.
0.2304, 67450, 2018-03-09 05:43:13.
0.236197, 67500, 2018-03-09 05:43:35.
0.229344, 67550, 2018-03-09 05:43:57.
0.230901, 67600, 2018-03-09 05:44:19.
0.2276, 67650, 2018-03-09 05:44:41.
0.236491, 67700, 2018-03-09 05:45:03.
0.235775, 67750, 2018-03-09 05:45:25.
0.231029, 67800, 2018-03-09 05:45:47.
0.233758, 67850, 2018-03-09 05:46:09.
0.234069, 67900, 2018-03-09 05:46:31.
0.237932, 67950, 2018-03-09 05:46:53.
0.238865, 68000, 2018-03-09 05:47:15.
0.238602, 68050, 2018-03-09 05:47:37.
0.232398, 68100, 2018-03-09 05:47:59.
0.233974, 68150, 2018-03-09 05:48:21.
0.237419, 68200, 2018-03-09 05:48:43.
0.235169, 68250, 2018-03-09 05:49:05.
0.230216, 68300, 2018-03-09 05:49:27.
0.238502, 68350, 2018-03-09 05:49:49.
0.232448, 68400, 2018-03-09 05:50:11.
0.235955, 68450, 2018-03-09 05:50:33.
0.232682, 68500, 2018-03-09 05:50:55.
0.238454, 68550, 2018-03-09 05:51:17.
0.23093, 68600, 2018-03-09 05:51:39.
0.23314, 68650, 2018-03-09 05:52:01.
0.234382, 68700, 2018-03-09 05:52:23.
0.232134, 68750, 2018-03-09 05:52:45.
0.234281, 68800, 2018-03-09 05:53:07.
0.238601, 68850, 2018-03-09 05:53:29.
0.232224, 68900, 2018-03-09 05:53:50.
0.234892, 68950, 2018-03-09 05:54:12.
0.236972, 69000, 2018-03-09 05:54:34.
0.231955, 69050, 2018-03-09 05:54:56.
0.239878, 69100, 2018-03-09 05:55:18.
0.232053, 69150, 2018-03-09 05:55:40.
0.233211, 69200, 2018-03-09 05:56:02.
0.230285, 69250, 2018-03-09 05:56:24.
0.231104, 69300, 2018-03-09 05:56:46.
0.229554, 69350, 2018-03-09 05:57:08.
0.232959, 69400, 2018-03-09 05:57:30.
0.238481, 69450, 2018-03-09 05:57:52.
0.230685, 69500, 2018-03-09 05:58:14.
0.234717, 69550, 2018-03-09 05:58:36.
0.238234, 69600, 2018-03-09 05:58:58.
0.235822, 69650, 2018-03-09 05:59:20.
0.245597, 69700, 2018-03-09 05:59:41.
0.234943, 69750, 2018-03-09 06:00:03.
0.234147, 69800, 2018-03-09 06:00:25.
0.229126, 69850, 2018-03-09 06:00:47.
0.231271, 69900, 2018-03-09 06:01:09.
0.235994, 69950, 2018-03-09 06:01:31.
0.229999, 70000, 2018-03-09 06:01:53.
0.237651, 70050, 2018-03-09 06:02:15.
0.234939, 70100, 2018-03-09 06:02:37.
0.237909, 70150, 2018-03-09 06:02:59.
0.24339, 70200, 2018-03-09 06:03:21.
0.239342, 70250, 2018-03-09 06:03:43.
0.229843, 70300, 2018-03-09 06:04:05.
0.230971, 70350, 2018-03-09 06:04:26.
0.230909, 70400, 2018-03-09 06:04:48.
0.239321, 70450, 2018-03-09 06:05:10.
0.233875, 70500, 2018-03-09 06:05:32.
0.232903, 70550, 2018-03-09 06:05:54.
0.231965, 70600, 2018-03-09 06:06:16.
0.230828, 70650, 2018-03-09 06:06:38.
0.232132, 70700, 2018-03-09 06:07:00.
0.233281, 70750, 2018-03-09 06:07:22.
0.237133, 70800, 2018-03-09 06:07:44.
0.230802, 70850, 2018-03-09 06:08:06.
0.229495, 70900, 2018-03-09 06:08:28.
0.234432, 70950, 2018-03-09 06:08:50.
0.233032, 71000, 2018-03-09 06:09:12.
0.232337, 71050, 2018-03-09 06:09:34.
0.230966, 71100, 2018-03-09 06:09:56.
0.235176, 71150, 2018-03-09 06:10:18.
0.232912, 71200, 2018-03-09 06:10:39.
0.230132, 71250, 2018-03-09 06:11:01.
0.227907, 71300, 2018-03-09 06:11:23.
0.230796, 71350, 2018-03-09 06:11:45.
0.229732, 71400, 2018-03-09 06:12:07.
0.234728, 71450, 2018-03-09 06:12:29.
0.231816, 71500, 2018-03-09 06:12:51.
0.233818, 71550, 2018-03-09 06:13:13.
0.241812, 71600, 2018-03-09 06:13:35.
0.233368, 71650, 2018-03-09 06:13:57.
0.230368, 71700, 2018-03-09 06:14:19.
0.232687, 71750, 2018-03-09 06:14:41.
0.23477, 71800, 2018-03-09 06:15:03.
0.239035, 71850, 2018-03-09 06:15:25.
0.231808, 71900, 2018-03-09 06:15:47.
0.231988, 71950, 2018-03-09 06:16:09.
0.231689, 72000, 2018-03-09 06:16:31.
0.236479, 72050, 2018-03-09 06:16:53.
0.241412, 72100, 2018-03-09 06:17:14.
0.237003, 72150, 2018-03-09 06:17:36.
0.231318, 72200, 2018-03-09 06:17:58.
0.229161, 72250, 2018-03-09 06:18:20.
0.249546, 72300, 2018-03-09 06:18:42.
0.244665, 72350, 2018-03-09 06:19:04.
0.230822, 72400, 2018-03-09 06:19:26.
0.23225, 72450, 2018-03-09 06:19:48.
0.237867, 72500, 2018-03-09 06:20:10.
0.236652, 72550, 2018-03-09 06:20:32.
0.234183, 72600, 2018-03-09 06:20:54.
0.230136, 72650, 2018-03-09 06:21:16.
0.23347, 72700, 2018-03-09 06:21:38.
0.232683, 72750, 2018-03-09 06:22:00.
0.233858, 72800, 2018-03-09 06:22:22.
0.237743, 72850, 2018-03-09 06:22:44.
0.234184, 72900, 2018-03-09 06:23:06.
0.230769, 72950, 2018-03-09 06:23:28.
0.232775, 73000, 2018-03-09 06:23:50.
0.239955, 73050, 2018-03-09 06:24:12.
0.233645, 73100, 2018-03-09 06:24:33.
0.237842, 73150, 2018-03-09 06:24:55.
0.238197, 73200, 2018-03-09 06:25:17.
0.233497, 73250, 2018-03-09 06:25:39.
0.229934, 73300, 2018-03-09 06:26:01.
0.230999, 73350, 2018-03-09 06:26:23.
0.235049, 73400, 2018-03-09 06:26:45.
0.234163, 73450, 2018-03-09 06:27:07.
0.241141, 73500, 2018-03-09 06:27:29.
0.232251, 73550, 2018-03-09 06:27:51.
0.233082, 73600, 2018-03-09 06:28:13.
0.235592, 73650, 2018-03-09 06:28:35.
0.236641, 73700, 2018-03-09 06:28:57.
0.234794, 73750, 2018-03-09 06:29:18.
0.234007, 73800, 2018-03-09 06:29:40.
0.235058, 73850, 2018-03-09 06:30:02.
0.228663, 73900, 2018-03-09 06:30:24.
0.235477, 73950, 2018-03-09 06:30:46.
0.231875, 74000, 2018-03-09 06:31:08.
0.240955, 74050, 2018-03-09 06:31:30.
0.234575, 74100, 2018-03-09 06:31:52.
0.235932, 74150, 2018-03-09 06:32:14.
0.232273, 74200, 2018-03-09 06:32:36.
0.234376, 74250, 2018-03-09 06:32:57.
0.232312, 74300, 2018-03-09 06:33:20.
0.235976, 74350, 2018-03-09 06:33:41.
0.233123, 74400, 2018-03-09 06:34:03.
0.232353, 74450, 2018-03-09 06:34:25.
0.228909, 74500, 2018-03-09 06:34:47.
0.230453, 74550, 2018-03-09 06:35:09.
0.230411, 74600, 2018-03-09 06:35:31.
0.238346, 74650, 2018-03-09 06:35:53.
0.237094, 74700, 2018-03-09 06:36:15.
0.233182, 74750, 2018-03-09 06:36:37.
0.23586, 74800, 2018-03-09 06:36:59.
0.24593, 74850, 2018-03-09 06:37:20.
0.234039, 74900, 2018-03-09 06:37:42.
0.23153, 74950, 2018-03-09 06:38:04.
0.234998, 75000, 2018-03-09 06:38:26.
0.229831, 75050, 2018-03-09 06:38:48.
0.231216, 75100, 2018-03-09 06:39:10.
0.228857, 75150, 2018-03-09 06:39:32.
0.24436, 75200, 2018-03-09 06:39:54.
0.232712, 75250, 2018-03-09 06:40:16.
0.236204, 75300, 2018-03-09 06:40:38.
0.230489, 75350, 2018-03-09 06:41:00.
0.232528, 75400, 2018-03-09 06:41:22.
0.230944, 75450, 2018-03-09 06:41:44.
0.231175, 75500, 2018-03-09 06:42:06.
0.233225, 75550, 2018-03-09 06:42:27.
0.230453, 75600, 2018-03-09 06:42:49.
0.232074, 75650, 2018-03-09 06:43:11.
0.235148, 75700, 2018-03-09 06:43:33.
0.238917, 75750, 2018-03-09 06:43:55.
0.2322, 75800, 2018-03-09 06:44:17.
0.234887, 75850, 2018-03-09 06:44:39.
0.235623, 75900, 2018-03-09 06:45:01.
0.236239, 75950, 2018-03-09 06:45:23.
0.230622, 76000, 2018-03-09 06:45:45.
0.229246, 76050, 2018-03-09 06:46:07.
0.238816, 76100, 2018-03-09 06:46:29.
0.236324, 76150, 2018-03-09 06:46:51.
0.23313, 76200, 2018-03-09 06:47:13.
0.233717, 76250, 2018-03-09 06:47:35.
0.236568, 76300, 2018-03-09 06:47:57.
0.230691, 76350, 2018-03-09 06:48:18.
0.230616, 76400, 2018-03-09 06:48:40.
0.230996, 76450, 2018-03-09 06:49:02.
0.232399, 76500, 2018-03-09 06:49:24.
0.233558, 76550, 2018-03-09 06:49:46.
0.232496, 76600, 2018-03-09 06:50:08.
0.23643, 76650, 2018-03-09 06:50:30.
0.238069, 76700, 2018-03-09 06:50:52.
0.242575, 76750, 2018-03-09 06:51:14.
0.230458, 76800, 2018-03-09 06:51:36.
0.234338, 76850, 2018-03-09 06:51:58.
0.236361, 76900, 2018-03-09 06:52:20.
0.232608, 76950, 2018-03-09 06:52:42.
0.231051, 77000, 2018-03-09 06:53:03.
0.234145, 77050, 2018-03-09 06:53:25.
0.231038, 77100, 2018-03-09 06:53:47.
0.24529, 77150, 2018-03-09 06:54:09.
0.231221, 77200, 2018-03-09 06:54:31.
0.235888, 77250, 2018-03-09 06:54:53.
0.236167, 77300, 2018-03-09 06:55:15.
0.232901, 77350, 2018-03-09 06:55:37.
0.237374, 77400, 2018-03-09 06:55:59.
0.233278, 77450, 2018-03-09 06:56:21.
0.23387, 77500, 2018-03-09 06:56:43.
0.228911, 77550, 2018-03-09 06:57:05.
0.237006, 77600, 2018-03-09 06:57:27.
0.236443, 77650, 2018-03-09 06:57:49.
0.23984, 77700, 2018-03-09 06:58:11.
0.232716, 77750, 2018-03-09 06:58:33.
0.229754, 77800, 2018-03-09 06:58:55.
0.230306, 77850, 2018-03-09 06:59:17.
0.229991, 77900, 2018-03-09 06:59:39.
0.236806, 77950, 2018-03-09 07:00:02.
0.230877, 78000, 2018-03-09 07:00:24.
0.231096, 78050, 2018-03-09 07:00:46.
0.235401, 78100, 2018-03-09 07:01:08.
0.233229, 78150, 2018-03-09 07:01:30.
0.23324, 78200, 2018-03-09 07:01:52.
0.231266, 78250, 2018-03-09 07:02:14.
0.235835, 78300, 2018-03-09 07:02:36.
0.236726, 78350, 2018-03-09 07:02:58.
0.236946, 78400, 2018-03-09 07:03:20.
0.249163, 78450, 2018-03-09 07:03:42.
0.234925, 78500, 2018-03-09 07:04:04.
0.233671, 78550, 2018-03-09 07:04:26.
0.235366, 78600, 2018-03-09 07:04:48.
0.227575, 78650, 2018-03-09 07:05:10.
0.232983, 78700, 2018-03-09 07:05:32.
0.232054, 78750, 2018-03-09 07:05:54.
0.241331, 78800, 2018-03-09 07:06:16.
0.231804, 78850, 2018-03-09 07:06:38.
0.235379, 78900, 2018-03-09 07:07:00.
0.234724, 78950, 2018-03-09 07:07:23.
0.232335, 79000, 2018-03-09 07:07:45.
0.234093, 79050, 2018-03-09 07:08:07.
0.234939, 79100, 2018-03-09 07:08:29.
0.233452, 79150, 2018-03-09 07:08:52.
0.230188, 79200, 2018-03-09 07:09:14.
0.233756, 79250, 2018-03-09 07:09:36.
0.231648, 79300, 2018-03-09 07:09:58.
0.245539, 79350, 2018-03-09 07:10:21.
0.233532, 79400, 2018-03-09 07:10:43.
0.235726, 79450, 2018-03-09 07:11:05.
0.232779, 79500, 2018-03-09 07:11:28.
0.232683, 79550, 2018-03-09 07:11:50.
0.235717, 79600, 2018-03-09 07:12:12.
0.236441, 79650, 2018-03-09 07:12:35.
0.23176, 79700, 2018-03-09 07:12:57.
0.230967, 79750, 2018-03-09 07:13:19.
0.235227, 79800, 2018-03-09 07:13:41.
0.241722, 79850, 2018-03-09 07:14:04.
0.233358, 79900, 2018-03-09 07:14:26.
0.238549, 79950, 2018-03-09 07:14:48.
0.230474, 80000, 2018-03-09 07:15:11.
0.235053, 80050, 2018-03-09 07:15:33.
0.229968, 80100, 2018-03-09 07:15:55.
0.234545, 80150, 2018-03-09 07:16:18.
0.233193, 80200, 2018-03-09 07:16:40.
0.230473, 80250, 2018-03-09 07:17:02.
0.23381, 80300, 2018-03-09 07:17:24.
0.233037, 80350, 2018-03-09 07:17:47.
0.231241, 80400, 2018-03-09 07:18:09.
0.233081, 80450, 2018-03-09 07:18:31.
0.236562, 80500, 2018-03-09 07:18:54.
0.236047, 80550, 2018-03-09 07:19:16.
0.240075, 80600, 2018-03-09 07:19:38.
0.23224, 80650, 2018-03-09 07:20:00.
0.23047, 80700, 2018-03-09 07:20:23.
0.233521, 80750, 2018-03-09 07:20:45.
0.23309, 80800, 2018-03-09 07:21:07.
0.233647, 80850, 2018-03-09 07:21:30.
0.239423, 80900, 2018-03-09 07:21:52.
0.23194, 80950, 2018-03-09 07:22:14.
0.233173, 81000, 2018-03-09 07:22:37.
0.234408, 81050, 2018-03-09 07:22:59.
0.231211, 81100, 2018-03-09 07:23:21.
0.232691, 81150, 2018-03-09 07:23:44.
0.230372, 81200, 2018-03-09 07:24:06.
0.231788, 81250, 2018-03-09 07:24:28.
0.231033, 81300, 2018-03-09 07:24:51.
0.235212, 81350, 2018-03-09 07:25:13.
0.244094, 81400, 2018-03-09 07:25:35.
0.231771, 81450, 2018-03-09 07:25:57.
0.230162, 81500, 2018-03-09 07:26:20.
0.232629, 81550, 2018-03-09 07:26:42.
0.239442, 81600, 2018-03-09 07:27:04.
0.234936, 81650, 2018-03-09 07:27:26.
0.230282, 81700, 2018-03-09 07:27:49.
0.236913, 81750, 2018-03-09 07:28:11.
0.228857, 81800, 2018-03-09 07:28:33.
0.236311, 81850, 2018-03-09 07:28:55.
0.22924, 81900, 2018-03-09 07:29:18.
0.231448, 81950, 2018-03-09 07:29:40.
0.232914, 82000, 2018-03-09 07:30:02.
0.231472, 82050, 2018-03-09 07:30:24.
0.234523, 82100, 2018-03-09 07:30:47.
0.235798, 82150, 2018-03-09 07:31:09.
0.237485, 82200, 2018-03-09 07:31:31.
0.233836, 82250, 2018-03-09 07:31:53.
0.23733, 82300, 2018-03-09 07:32:16.
0.235194, 82350, 2018-03-09 07:32:38.
0.238336, 82400, 2018-03-09 07:33:00.
0.230535, 82450, 2018-03-09 07:33:22.
0.239396, 82500, 2018-03-09 07:33:45.
0.231829, 82550, 2018-03-09 07:34:07.
0.235193, 82600, 2018-03-09 07:34:29.
0.232955, 82650, 2018-03-09 07:34:52.
0.232452, 82700, 2018-03-09 07:35:14.
0.23478, 82750, 2018-03-09 07:35:36.
0.232666, 82800, 2018-03-09 07:35:58.
0.233646, 82850, 2018-03-09 07:36:21.
0.23312, 82900, 2018-03-09 07:36:43.
0.233773, 82950, 2018-03-09 07:37:05.
0.23311, 83000, 2018-03-09 07:37:28.
0.231236, 83050, 2018-03-09 07:37:50.
0.23216, 83100, 2018-03-09 07:38:12.
0.240675, 83150, 2018-03-09 07:38:35.
0.227342, 83200, 2018-03-09 07:38:57.
0.234759, 83250, 2018-03-09 07:39:19.
0.231527, 83300, 2018-03-09 07:39:42.
0.23202, 83350, 2018-03-09 07:40:04.
0.236647, 83400, 2018-03-09 07:40:27.
0.23519, 83450, 2018-03-09 07:40:49.
0.23392, 83500, 2018-03-09 07:41:11.
0.234425, 83550, 2018-03-09 07:41:34.
0.230134, 83600, 2018-03-09 07:41:56.
0.237194, 83650, 2018-03-09 07:42:19.
0.234473, 83700, 2018-03-09 07:42:41.
0.23181, 83750, 2018-03-09 07:43:03.
0.238679, 83800, 2018-03-09 07:43:25.
0.23559, 83850, 2018-03-09 07:43:48.
0.237555, 83900, 2018-03-09 07:44:10.
0.237004, 83950, 2018-03-09 07:44:33.
0.229145, 84000, 2018-03-09 07:44:55.
0.234452, 84050, 2018-03-09 07:45:17.
0.234, 84100, 2018-03-09 07:45:40.
0.246911, 84150, 2018-03-09 07:46:02.
0.236764, 84200, 2018-03-09 07:46:25.
0.231734, 84250, 2018-03-09 07:46:47.
0.228864, 84300, 2018-03-09 07:47:09.
0.232008, 84350, 2018-03-09 07:47:32.
0.234252, 84400, 2018-03-09 07:47:54.
0.229655, 84450, 2018-03-09 07:48:16.
0.238677, 84500, 2018-03-09 07:48:39.
0.234145, 84550, 2018-03-09 07:49:01.
0.231637, 84600, 2018-03-09 07:49:24.
0.234455, 84650, 2018-03-09 07:49:46.
0.230346, 84700, 2018-03-09 07:50:08.
0.234927, 84750, 2018-03-09 07:50:31.
0.231433, 84800, 2018-03-09 07:50:53.
0.23038, 84850, 2018-03-09 07:51:16.
0.232855, 84900, 2018-03-09 07:51:38.
0.234109, 84950, 2018-03-09 07:52:00.
0.23136, 85000, 2018-03-09 07:52:22.
0.233054, 85050, 2018-03-09 07:52:45.
0.22904, 85100, 2018-03-09 07:53:07.
0.233481, 85150, 2018-03-09 07:53:29.
0.240599, 85200, 2018-03-09 07:53:52.
0.234204, 85250, 2018-03-09 07:54:14.
0.233009, 85300, 2018-03-09 07:54:36.
0.234559, 85350, 2018-03-09 07:54:59.
0.245419, 85400, 2018-03-09 07:55:21.
0.232555, 85450, 2018-03-09 07:55:44.
0.230963, 85500, 2018-03-09 07:56:06.
0.227367, 85550, 2018-03-09 07:56:28.
0.238662, 85600, 2018-03-09 07:56:51.
0.234067, 85650, 2018-03-09 07:57:13.
0.233696, 85700, 2018-03-09 07:57:36.
0.232587, 85750, 2018-03-09 07:57:58.
0.232882, 85800, 2018-03-09 07:58:20.
0.235986, 85850, 2018-03-09 07:58:43.
0.237909, 85900, 2018-03-09 07:59:05.
0.230187, 85950, 2018-03-09 07:59:28.
0.231832, 86000, 2018-03-09 07:59:50.
0.234966, 86050, 2018-03-09 08:00:12.
0.234756, 86100, 2018-03-09 08:00:35.
0.230648, 86150, 2018-03-09 08:00:57.
0.233222, 86200, 2018-03-09 08:01:19.
0.234755, 86250, 2018-03-09 08:01:42.
0.232465, 86300, 2018-03-09 08:02:04.
0.231063, 86350, 2018-03-09 08:02:27.
0.229726, 86400, 2018-03-09 08:02:49.
0.23443, 86450, 2018-03-09 08:03:12.
0.238503, 86500, 2018-03-09 08:03:34.
0.234574, 86550, 2018-03-09 08:03:56.
0.230768, 86600, 2018-03-09 08:04:19.
0.236091, 86650, 2018-03-09 08:04:41.
0.241737, 86700, 2018-03-09 08:05:04.
0.232837, 86750, 2018-03-09 08:05:26.
0.239237, 86800, 2018-03-09 08:05:48.
0.229923, 86850, 2018-03-09 08:06:11.
0.23053, 86900, 2018-03-09 08:06:33.
0.230686, 86950, 2018-03-09 08:06:55.
0.233778, 87000, 2018-03-09 08:07:18.
0.231537, 87050, 2018-03-09 08:07:40.
0.239034, 87100, 2018-03-09 08:08:03.
0.231387, 87150, 2018-03-09 08:08:25.
0.232658, 87200, 2018-03-09 08:08:47.
0.232693, 87250, 2018-03-09 08:09:10.
