Validation error, mini-batch count, D/T.
0.320204, 58150, 2018-03-09 17:43:20.
0.321581, 58200, 2018-03-09 17:43:43.
0.320586, 58250, 2018-03-09 17:44:06.
0.319318, 58300, 2018-03-09 17:44:30.
0.320456, 58350, 2018-03-09 17:44:53.
0.319442, 58400, 2018-03-09 17:45:16.
0.320352, 58450, 2018-03-09 17:45:39.
0.320074, 58500, 2018-03-09 17:46:03.
0.32015, 58550, 2018-03-09 17:46:26.
0.319642, 58600, 2018-03-09 17:46:49.
0.321208, 58650, 2018-03-09 17:47:12.
0.320386, 58700, 2018-03-09 17:47:35.
0.319549, 58750, 2018-03-09 17:47:58.
0.321611, 58800, 2018-03-09 17:48:22.
0.322614, 58850, 2018-03-09 17:48:45.
0.321601, 58900, 2018-03-09 17:49:08.
0.32057, 58950, 2018-03-09 17:49:31.
0.319223, 59000, 2018-03-09 17:49:54.
0.32087, 59050, 2018-03-09 17:50:17.
0.320057, 59100, 2018-03-09 17:50:40.
0.320237, 59150, 2018-03-09 17:51:03.
0.320617, 59200, 2018-03-09 17:51:26.
0.32035, 59250, 2018-03-09 17:51:49.
0.320575, 59300, 2018-03-09 17:52:12.
0.319969, 59350, 2018-03-09 17:52:35.
0.319975, 59400, 2018-03-09 17:52:58.
0.32125, 59450, 2018-03-09 17:53:21.
0.319108, 59500, 2018-03-09 17:53:45.
0.319522, 59550, 2018-03-09 17:54:08.
0.320062, 59600, 2018-03-09 17:54:31.
0.319284, 59650, 2018-03-09 17:54:54.
0.319322, 59700, 2018-03-09 17:55:17.
0.319809, 59750, 2018-03-09 17:55:40.
0.32079, 59800, 2018-03-09 17:56:03.
0.32045, 59850, 2018-03-09 17:56:26.
0.32057, 59900, 2018-03-09 17:56:49.
0.319534, 59950, 2018-03-09 17:57:13.
0.319742, 60000, 2018-03-09 17:57:36.
0.321242, 60050, 2018-03-09 17:57:59.
0.321003, 60100, 2018-03-09 17:58:22.
0.320607, 60150, 2018-03-09 17:58:45.
0.320641, 60200, 2018-03-09 17:59:08.
0.321983, 60250, 2018-03-09 17:59:31.
0.320884, 60300, 2018-03-09 17:59:54.
0.321453, 60350, 2018-03-09 18:00:17.
0.320745, 60400, 2018-03-09 18:00:40.
0.319682, 60450, 2018-03-09 18:01:03.
0.319998, 60500, 2018-03-09 18:01:26.
0.321059, 60550, 2018-03-09 18:01:49.
0.320535, 60600, 2018-03-09 18:02:13.
0.318855, 60650, 2018-03-09 18:02:36.
0.320319, 60700, 2018-03-09 18:02:59.
0.319835, 60750, 2018-03-09 18:03:22.
0.321255, 60800, 2018-03-09 18:03:46.
0.320267, 60850, 2018-03-09 18:04:09.
0.320573, 60900, 2018-03-09 18:04:32.
0.319613, 60950, 2018-03-09 18:04:55.
0.322561, 61000, 2018-03-09 18:05:19.
0.319931, 61050, 2018-03-09 18:05:42.
0.319672, 61100, 2018-03-09 18:06:05.
0.318855, 61150, 2018-03-09 18:06:28.
0.321659, 61200, 2018-03-09 18:06:52.
0.320714, 61250, 2018-03-09 18:07:15.
0.322549, 61300, 2018-03-09 18:07:38.
0.321256, 61350, 2018-03-09 18:08:01.
0.319889, 61400, 2018-03-09 18:08:24.
0.321488, 61450, 2018-03-09 18:08:47.
0.319275, 61500, 2018-03-09 18:09:11.
0.320005, 61550, 2018-03-09 18:09:34.
0.319218, 61600, 2018-03-09 18:09:57.
0.318961, 61650, 2018-03-09 18:10:19.
0.319406, 61700, 2018-03-09 18:10:42.
0.318952, 61750, 2018-03-09 18:11:05.
0.318962, 61800, 2018-03-09 18:11:27.
0.318876, 61850, 2018-03-09 18:11:50.
0.321946, 61900, 2018-03-09 18:12:13.
0.319504, 61950, 2018-03-09 18:12:35.
0.320371, 62000, 2018-03-09 18:12:58.
0.321112, 62050, 2018-03-09 18:13:21.
0.321065, 62100, 2018-03-09 18:13:43.
0.320557, 62150, 2018-03-09 18:14:06.
0.319031, 62200, 2018-03-09 18:14:29.
0.319374, 62250, 2018-03-09 18:14:52.
0.319824, 62300, 2018-03-09 18:15:14.
0.321087, 62350, 2018-03-09 18:15:37.
0.320499, 62400, 2018-03-09 18:15:59.
0.32048, 62450, 2018-03-09 18:16:22.
0.321976, 62500, 2018-03-09 18:16:45.
0.321397, 62550, 2018-03-09 18:17:08.
0.32046, 62600, 2018-03-09 18:17:31.
0.323532, 62650, 2018-03-09 18:17:54.
0.320071, 62700, 2018-03-09 18:18:17.
0.320958, 62750, 2018-03-09 18:18:39.
0.32043, 62800, 2018-03-09 18:19:02.
0.321708, 62850, 2018-03-09 18:19:25.
0.320055, 62900, 2018-03-09 18:19:47.
0.318756, 62950, 2018-03-09 18:20:10.
0.320591, 63000, 2018-03-09 18:20:33.
0.320556, 63050, 2018-03-09 18:20:56.
0.321082, 63100, 2018-03-09 18:21:20.
0.321231, 63150, 2018-03-09 18:21:43.
0.32129, 63200, 2018-03-09 18:22:06.
0.320172, 63250, 2018-03-09 18:22:29.
0.320337, 63300, 2018-03-09 18:22:53.
0.320546, 63350, 2018-03-09 18:23:16.
0.318914, 63400, 2018-03-09 18:23:40.
0.320752, 63450, 2018-03-09 18:24:03.
0.319855, 63500, 2018-03-09 18:24:26.
0.321044, 63550, 2018-03-09 18:24:49.
0.320111, 63600, 2018-03-09 18:25:13.
0.319423, 63650, 2018-03-09 18:25:36.
0.319146, 63700, 2018-03-09 18:25:59.
0.321902, 63750, 2018-03-09 18:26:22.
0.319849, 63800, 2018-03-09 18:26:45.
0.321594, 63850, 2018-03-09 18:27:08.
0.323863, 63900, 2018-03-09 18:27:31.
0.318962, 63950, 2018-03-09 18:27:54.
0.319627, 64000, 2018-03-09 18:28:17.
0.320755, 64050, 2018-03-09 18:28:41.
0.320653, 64100, 2018-03-09 18:29:04.
0.319853, 64150, 2018-03-09 18:29:27.
0.320741, 64200, 2018-03-09 18:29:50.
0.320183, 64250, 2018-03-09 18:30:13.
0.320653, 64300, 2018-03-09 18:30:37.
0.321589, 64350, 2018-03-09 18:31:00.
0.320159, 64400, 2018-03-09 18:31:23.
0.320826, 64450, 2018-03-09 18:31:46.
0.320066, 64500, 2018-03-09 18:32:09.
0.321392, 64550, 2018-03-09 18:32:32.
0.319639, 64600, 2018-03-09 18:32:56.
0.320634, 64650, 2018-03-09 18:33:19.
0.318742, 64700, 2018-03-09 18:33:42.
0.320683, 64750, 2018-03-09 18:34:05.
0.320505, 64800, 2018-03-09 18:34:29.
0.318653, 64850, 2018-03-09 18:34:52.
0.319317, 64900, 2018-03-09 18:35:15.
0.318901, 64950, 2018-03-09 18:35:38.
0.320823, 65000, 2018-03-09 18:36:01.
0.319672, 65050, 2018-03-09 18:36:24.
0.319461, 65100, 2018-03-09 18:36:48.
0.319677, 65150, 2018-03-09 18:37:11.
0.32027, 65200, 2018-03-09 18:37:34.
0.319692, 65250, 2018-03-09 18:37:57.
0.319563, 65300, 2018-03-09 18:38:21.
0.319649, 65350, 2018-03-09 18:38:44.
0.319432, 65400, 2018-03-09 18:39:07.
0.320246, 65450, 2018-03-09 18:39:30.
0.321047, 65500, 2018-03-09 18:39:53.
0.320617, 65550, 2018-03-09 18:40:17.
0.319775, 65600, 2018-03-09 18:40:40.
0.320206, 65650, 2018-03-09 18:41:03.
0.319512, 65700, 2018-03-09 18:41:26.
0.318584, 65750, 2018-03-09 18:41:49.
0.32062, 65800, 2018-03-09 18:42:12.
0.319774, 65850, 2018-03-09 18:42:36.
0.319162, 65900, 2018-03-09 18:42:59.
0.319872, 65950, 2018-03-09 18:43:22.
0.31773, 66000, 2018-03-09 18:43:48.
0.323565, 66050, 2018-03-09 18:44:12.
0.3186, 66100, 2018-03-09 18:44:35.
0.318758, 66150, 2018-03-09 18:44:58.
0.319237, 66200, 2018-03-09 18:45:21.
0.318649, 66250, 2018-03-09 18:45:44.
0.319283, 66300, 2018-03-09 18:46:08.
0.319505, 66350, 2018-03-09 18:46:31.
0.319944, 66400, 2018-03-09 18:46:54.
0.320349, 66450, 2018-03-09 18:47:17.
0.319879, 66500, 2018-03-09 18:47:40.
0.31983, 66550, 2018-03-09 18:48:04.
0.319056, 66600, 2018-03-09 18:48:27.
0.319474, 66650, 2018-03-09 18:48:50.
0.319154, 66700, 2018-03-09 18:49:13.
0.318914, 66750, 2018-03-09 18:49:37.
0.31904, 66800, 2018-03-09 18:50:00.
0.318945, 66850, 2018-03-09 18:50:23.
0.319747, 66900, 2018-03-09 18:50:46.
0.320003, 66950, 2018-03-09 18:51:09.
0.320609, 67000, 2018-03-09 18:51:33.
0.320399, 67050, 2018-03-09 18:51:56.
0.320245, 67100, 2018-03-09 18:52:19.
0.318147, 67150, 2018-03-09 18:52:42.
0.320312, 67200, 2018-03-09 18:53:06.
0.319832, 67250, 2018-03-09 18:53:29.
0.319198, 67300, 2018-03-09 18:53:52.
0.31926, 67350, 2018-03-09 18:54:15.
0.320977, 67400, 2018-03-09 18:54:38.
0.320113, 67450, 2018-03-09 18:55:02.
0.320347, 67500, 2018-03-09 18:55:25.
0.320313, 67550, 2018-03-09 18:55:48.
0.318506, 67600, 2018-03-09 18:56:11.
0.320078, 67650, 2018-03-09 18:56:34.
0.319956, 67700, 2018-03-09 18:56:58.
0.318741, 67750, 2018-03-09 18:57:21.
0.318137, 67800, 2018-03-09 18:57:44.
0.319685, 67850, 2018-03-09 18:58:07.
0.320173, 67900, 2018-03-09 18:58:31.
0.320614, 67950, 2018-03-09 18:58:54.
0.321387, 68000, 2018-03-09 18:59:17.
0.318383, 68050, 2018-03-09 18:59:40.
0.319073, 68100, 2018-03-09 19:00:03.
0.319449, 68150, 2018-03-09 19:00:27.
0.319611, 68200, 2018-03-09 19:00:50.
0.320376, 68250, 2018-03-09 19:01:13.
0.32069, 68300, 2018-03-09 19:01:37.
0.318708, 68350, 2018-03-09 19:02:00.
0.319793, 68400, 2018-03-09 19:02:23.
0.32081, 68450, 2018-03-09 19:02:46.
0.320598, 68500, 2018-03-09 19:03:10.
0.320493, 68550, 2018-03-09 19:03:33.
0.3191, 68600, 2018-03-09 19:03:56.
0.320043, 68650, 2018-03-09 19:04:19.
0.319216, 68700, 2018-03-09 19:04:43.
0.31906, 68750, 2018-03-09 19:05:06.
0.320541, 68800, 2018-03-09 19:05:29.
0.320695, 68850, 2018-03-09 19:05:52.
0.321168, 68900, 2018-03-09 19:06:16.
0.319234, 68950, 2018-03-09 19:06:39.
0.319361, 69000, 2018-03-09 19:07:02.
0.318917, 69050, 2018-03-09 19:07:25.
0.319111, 69100, 2018-03-09 19:07:48.
0.319729, 69150, 2018-03-09 19:08:12.
0.318899, 69200, 2018-03-09 19:08:35.
0.32051, 69250, 2018-03-09 19:08:58.
0.320171, 69300, 2018-03-09 19:09:22.
0.319855, 69350, 2018-03-09 19:09:45.
0.31873, 69400, 2018-03-09 19:10:08.
0.319187, 69450, 2018-03-09 19:10:31.
0.319685, 69500, 2018-03-09 19:10:55.
0.319578, 69550, 2018-03-09 19:11:18.
0.322042, 69600, 2018-03-09 19:11:41.
0.320138, 69650, 2018-03-09 19:12:04.
0.320136, 69700, 2018-03-09 19:12:28.
0.318266, 69750, 2018-03-09 19:12:51.
0.319118, 69800, 2018-03-09 19:13:14.
0.319686, 69850, 2018-03-09 19:13:37.
0.319704, 69900, 2018-03-09 19:14:01.
0.319055, 69950, 2018-03-09 19:14:24.
0.318171, 70000, 2018-03-09 19:14:47.
0.319564, 70050, 2018-03-09 19:15:11.
0.320942, 70100, 2018-03-09 19:15:34.
0.318296, 70150, 2018-03-09 19:15:57.
0.318788, 70200, 2018-03-09 19:16:20.
0.318766, 70250, 2018-03-09 19:16:44.
0.318763, 70300, 2018-03-09 19:17:07.
0.321053, 70350, 2018-03-09 19:17:30.
0.319635, 70400, 2018-03-09 19:17:53.
0.319745, 70450, 2018-03-09 19:18:17.
0.320519, 70500, 2018-03-09 19:18:40.
0.32031, 70550, 2018-03-09 19:19:03.
0.319579, 70600, 2018-03-09 19:19:26.
0.319195, 70650, 2018-03-09 19:19:50.
0.319551, 70700, 2018-03-09 19:20:13.
0.31796, 70750, 2018-03-09 19:20:36.
0.318954, 70800, 2018-03-09 19:21:00.
0.319206, 70850, 2018-03-09 19:21:23.
0.318544, 70900, 2018-03-09 19:21:46.
0.320227, 70950, 2018-03-09 19:22:09.
0.320354, 71000, 2018-03-09 19:22:32.
0.319436, 71050, 2018-03-09 19:22:56.
0.318676, 71100, 2018-03-09 19:23:19.
0.320702, 71150, 2018-03-09 19:23:42.
0.319727, 71200, 2018-03-09 19:24:05.
0.319327, 71250, 2018-03-09 19:24:29.
0.318372, 71300, 2018-03-09 19:24:52.
0.319156, 71350, 2018-03-09 19:25:15.
0.320181, 71400, 2018-03-09 19:25:38.
0.319332, 71450, 2018-03-09 19:26:02.
0.320468, 71500, 2018-03-09 19:26:25.
0.319111, 71550, 2018-03-09 19:26:48.
0.319332, 71600, 2018-03-09 19:27:11.
0.319074, 71650, 2018-03-09 19:27:35.
0.319274, 71700, 2018-03-09 19:27:58.
0.32062, 71750, 2018-03-09 19:28:21.
0.319336, 71800, 2018-03-09 19:28:44.
0.319779, 71850, 2018-03-09 19:29:08.
0.319311, 71900, 2018-03-09 19:29:31.
0.319093, 71950, 2018-03-09 19:29:54.
0.320096, 72000, 2018-03-09 19:30:17.
0.31956, 72050, 2018-03-09 19:30:41.
0.319106, 72100, 2018-03-09 19:31:04.
0.320239, 72150, 2018-03-09 19:31:27.
0.318402, 72200, 2018-03-09 19:31:50.
0.319169, 72250, 2018-03-09 19:32:14.
0.321017, 72300, 2018-03-09 19:32:37.
0.319529, 72350, 2018-03-09 19:33:00.
0.31909, 72400, 2018-03-09 19:33:23.
0.319928, 72450, 2018-03-09 19:33:47.
0.319887, 72500, 2018-03-09 19:34:10.
0.318847, 72550, 2018-03-09 19:34:33.
0.318822, 72600, 2018-03-09 19:34:56.
0.319215, 72650, 2018-03-09 19:35:20.
0.319242, 72700, 2018-03-09 19:35:43.
0.318169, 72750, 2018-03-09 19:36:06.
0.319606, 72800, 2018-03-09 19:36:29.
0.318977, 72850, 2018-03-09 19:36:53.
0.318905, 72900, 2018-03-09 19:37:16.
0.319406, 72950, 2018-03-09 19:37:39.
0.319928, 73000, 2018-03-09 19:38:02.
0.319838, 73050, 2018-03-09 19:38:25.
0.319449, 73100, 2018-03-09 19:38:49.
0.319332, 73150, 2018-03-09 19:39:12.
0.32056, 73200, 2018-03-09 19:39:35.
0.31866, 73250, 2018-03-09 19:39:58.
0.319062, 73300, 2018-03-09 19:40:22.
0.319963, 73350, 2018-03-09 19:40:45.
0.319762, 73400, 2018-03-09 19:41:08.
0.320477, 73450, 2018-03-09 19:41:31.
0.319436, 73500, 2018-03-09 19:41:55.
0.319189, 73550, 2018-03-09 19:42:18.
0.320297, 73600, 2018-03-09 19:42:41.
0.318166, 73650, 2018-03-09 19:43:04.
0.318346, 73700, 2018-03-09 19:43:28.
0.319124, 73750, 2018-03-09 19:43:51.
0.321381, 73800, 2018-03-09 19:44:14.
0.321712, 73850, 2018-03-09 19:44:37.
0.320094, 73900, 2018-03-09 19:45:01.
0.319299, 73950, 2018-03-09 19:45:24.
0.319207, 74000, 2018-03-09 19:45:47.
0.32011, 74050, 2018-03-09 19:46:10.
0.321944, 74100, 2018-03-09 19:46:34.
0.32021, 74150, 2018-03-09 19:46:57.
0.319083, 74200, 2018-03-09 19:47:20.
0.318976, 74250, 2018-03-09 19:47:44.
0.320065, 74300, 2018-03-09 19:48:07.
0.319011, 74350, 2018-03-09 19:48:30.
0.321634, 74400, 2018-03-09 19:48:53.
0.32209, 74450, 2018-03-09 19:49:16.
0.318497, 74500, 2018-03-09 19:49:40.
0.319669, 74550, 2018-03-09 19:50:03.
0.319717, 74600, 2018-03-09 19:50:26.
0.321858, 74650, 2018-03-09 19:50:49.
0.320524, 74700, 2018-03-09 19:51:13.
0.320112, 74750, 2018-03-09 19:51:36.
0.319791, 74800, 2018-03-09 19:51:59.
0.320549, 74850, 2018-03-09 19:52:22.
0.318964, 74900, 2018-03-09 19:52:46.
0.319375, 74950, 2018-03-09 19:53:09.
0.319795, 75000, 2018-03-09 19:53:32.
0.31948, 75050, 2018-03-09 19:53:55.
0.318247, 75100, 2018-03-09 19:54:19.
0.32013, 75150, 2018-03-09 19:54:42.
0.319952, 75200, 2018-03-09 19:55:05.
0.318544, 75250, 2018-03-09 19:55:29.
0.320128, 75300, 2018-03-09 19:55:52.
0.3193, 75350, 2018-03-09 19:56:15.
0.319391, 75400, 2018-03-09 19:56:38.
0.319326, 75450, 2018-03-09 19:57:02.
0.318425, 75500, 2018-03-09 19:57:25.
0.319741, 75550, 2018-03-09 19:57:48.
0.319094, 75600, 2018-03-09 19:58:11.
0.319588, 75650, 2018-03-09 19:58:35.
0.318468, 75700, 2018-03-09 19:58:58.
0.318624, 75750, 2018-03-09 19:59:21.
0.318764, 75800, 2018-03-09 19:59:45.
0.320327, 75850, 2018-03-09 20:00:08.
0.319512, 75900, 2018-03-09 20:00:31.
0.319328, 75950, 2018-03-09 20:00:54.
0.317626, 76000, 2018-03-09 20:01:21.
0.318561, 76050, 2018-03-09 20:01:44.
0.319992, 76100, 2018-03-09 20:02:07.
0.318278, 76150, 2018-03-09 20:02:31.
0.31871, 76200, 2018-03-09 20:02:54.
0.318822, 76250, 2018-03-09 20:03:17.
0.318719, 76300, 2018-03-09 20:03:40.
0.319987, 76350, 2018-03-09 20:04:03.
0.319611, 76400, 2018-03-09 20:04:27.
0.318331, 76450, 2018-03-09 20:04:50.
0.320199, 76500, 2018-03-09 20:05:13.
0.320621, 76550, 2018-03-09 20:05:36.
0.319394, 76600, 2018-03-09 20:05:59.
0.319395, 76650, 2018-03-09 20:06:23.
0.320259, 76700, 2018-03-09 20:06:46.
0.319597, 76750, 2018-03-09 20:07:09.
0.319372, 76800, 2018-03-09 20:07:32.
0.318597, 76850, 2018-03-09 20:07:56.
0.319446, 76900, 2018-03-09 20:08:19.
0.32045, 76950, 2018-03-09 20:08:42.
0.318137, 77000, 2018-03-09 20:09:05.
0.318604, 77050, 2018-03-09 20:09:29.
0.319423, 77100, 2018-03-09 20:09:52.
0.319854, 77150, 2018-03-09 20:10:15.
0.320311, 77200, 2018-03-09 20:10:39.
0.31957, 77250, 2018-03-09 20:11:02.
0.318835, 77300, 2018-03-09 20:11:25.
0.319395, 77350, 2018-03-09 20:11:48.
0.320386, 77400, 2018-03-09 20:12:11.
0.319237, 77450, 2018-03-09 20:12:35.
0.319604, 77500, 2018-03-09 20:12:58.
0.318766, 77550, 2018-03-09 20:13:21.
0.320176, 77600, 2018-03-09 20:13:45.
0.318718, 77650, 2018-03-09 20:14:08.
0.32029, 77700, 2018-03-09 20:14:31.
0.318114, 77750, 2018-03-09 20:14:54.
0.321466, 77800, 2018-03-09 20:15:18.
0.318843, 77850, 2018-03-09 20:15:41.
0.319785, 77900, 2018-03-09 20:16:04.
0.319175, 77950, 2018-03-09 20:16:27.
0.318459, 78000, 2018-03-09 20:16:51.
0.319251, 78050, 2018-03-09 20:17:14.
0.32, 78100, 2018-03-09 20:17:37.
0.320915, 78150, 2018-03-09 20:18:01.
0.319132, 78200, 2018-03-09 20:18:24.
0.318868, 78250, 2018-03-09 20:18:47.
0.320333, 78300, 2018-03-09 20:19:10.
0.319062, 78350, 2018-03-09 20:19:34.
0.318468, 78400, 2018-03-09 20:19:57.
0.319775, 78450, 2018-03-09 20:20:20.
0.318862, 78500, 2018-03-09 20:20:44.
0.319233, 78550, 2018-03-09 20:21:07.
0.320484, 78600, 2018-03-09 20:21:30.
0.319024, 78650, 2018-03-09 20:21:53.
0.321331, 78700, 2018-03-09 20:22:16.
0.318553, 78750, 2018-03-09 20:22:40.
0.318192, 78800, 2018-03-09 20:23:03.
0.318496, 78850, 2018-03-09 20:23:26.
0.318233, 78900, 2018-03-09 20:23:49.
0.323115, 78950, 2018-03-09 20:24:13.
0.321334, 79000, 2018-03-09 20:24:36.
0.318571, 79050, 2018-03-09 20:24:59.
0.318175, 79100, 2018-03-09 20:25:22.
0.318256, 79150, 2018-03-09 20:25:46.
0.31831, 79200, 2018-03-09 20:26:09.
0.31946, 79250, 2018-03-09 20:26:32.
0.320554, 79300, 2018-03-09 20:26:55.
0.321023, 79350, 2018-03-09 20:27:19.
0.31862, 79400, 2018-03-09 20:27:42.
0.318882, 79450, 2018-03-09 20:28:05.
0.319825, 79500, 2018-03-09 20:28:28.
0.320176, 79550, 2018-03-09 20:28:51.
0.317389, 79600, 2018-03-09 20:29:18.
0.317843, 79650, 2018-03-09 20:29:41.
0.318233, 79700, 2018-03-09 20:30:04.
0.319041, 79750, 2018-03-09 20:30:27.
0.31942, 79800, 2018-03-09 20:30:51.
0.319885, 79850, 2018-03-09 20:31:14.
0.31795, 79900, 2018-03-09 20:31:37.
0.319207, 79950, 2018-03-09 20:32:00.
0.319459, 80000, 2018-03-09 20:32:24.
0.317571, 80050, 2018-03-09 20:32:47.
0.32061, 80100, 2018-03-09 20:33:10.
0.319342, 80150, 2018-03-09 20:33:33.
0.318889, 80200, 2018-03-09 20:33:57.
0.321145, 80250, 2018-03-09 20:34:20.
0.320066, 80300, 2018-03-09 20:34:43.
0.31971, 80350, 2018-03-09 20:35:06.
0.319481, 80400, 2018-03-09 20:35:30.
0.317439, 80450, 2018-03-09 20:35:53.
0.318054, 80500, 2018-03-09 20:36:16.
0.318163, 80550, 2018-03-09 20:36:39.
0.318042, 80600, 2018-03-09 20:37:03.
0.320291, 80650, 2018-03-09 20:37:26.
0.320109, 80700, 2018-03-09 20:37:49.
0.319451, 80750, 2018-03-09 20:38:12.
0.319478, 80800, 2018-03-09 20:38:36.
0.319148, 80850, 2018-03-09 20:38:59.
0.318507, 80900, 2018-03-09 20:39:22.
0.319953, 80950, 2018-03-09 20:39:46.
0.319239, 81000, 2018-03-09 20:40:09.
0.320825, 81050, 2018-03-09 20:40:32.
0.319832, 81100, 2018-03-09 20:40:55.
0.317468, 81150, 2018-03-09 20:41:19.
0.31752, 81200, 2018-03-09 20:41:42.
0.318732, 81250, 2018-03-09 20:42:05.
0.318135, 81300, 2018-03-09 20:42:29.
0.318441, 81350, 2018-03-09 20:42:52.
0.317766, 81400, 2018-03-09 20:43:15.
0.317334, 81450, 2018-03-09 20:43:41.
0.318112, 81500, 2018-03-09 20:44:05.
0.318495, 81550, 2018-03-09 20:44:28.
0.321094, 81600, 2018-03-09 20:44:51.
0.319578, 81650, 2018-03-09 20:45:15.
0.319216, 81700, 2018-03-09 20:45:38.
0.319907, 81750, 2018-03-09 20:46:01.
0.320318, 81800, 2018-03-09 20:46:24.
0.32042, 81850, 2018-03-09 20:46:47.
0.318757, 81900, 2018-03-09 20:47:11.
0.318355, 81950, 2018-03-09 20:47:34.
0.319691, 82000, 2018-03-09 20:47:57.
0.317919, 82050, 2018-03-09 20:48:21.
0.318729, 82100, 2018-03-09 20:48:44.
0.319439, 82150, 2018-03-09 20:49:07.
0.318701, 82200, 2018-03-09 20:49:30.
0.318504, 82250, 2018-03-09 20:49:53.
0.318554, 82300, 2018-03-09 20:50:17.
0.319345, 82350, 2018-03-09 20:50:40.
0.319613, 82400, 2018-03-09 20:51:03.
0.321023, 82450, 2018-03-09 20:51:26.
0.319853, 82500, 2018-03-09 20:51:49.
0.319811, 82550, 2018-03-09 20:52:13.
0.319456, 82600, 2018-03-09 20:52:36.
0.320528, 82650, 2018-03-09 20:52:59.
0.319643, 82700, 2018-03-09 20:53:22.
0.317878, 82750, 2018-03-09 20:53:46.
0.31863, 82800, 2018-03-09 20:54:09.
0.319152, 82850, 2018-03-09 20:54:32.
0.319797, 82900, 2018-03-09 20:54:55.
0.318651, 82950, 2018-03-09 20:55:19.
0.320315, 83000, 2018-03-09 20:55:42.
0.318224, 83050, 2018-03-09 20:56:05.
0.317508, 83100, 2018-03-09 20:56:29.
0.318965, 83150, 2018-03-09 20:56:52.
0.317978, 83200, 2018-03-09 20:57:15.
0.319526, 83250, 2018-03-09 20:57:38.
0.317366, 83300, 2018-03-09 20:58:02.
0.3188, 83350, 2018-03-09 20:58:25.
0.317783, 83400, 2018-03-09 20:58:48.
0.322109, 83450, 2018-03-09 20:59:12.
0.318384, 83500, 2018-03-09 20:59:35.
0.316847, 83550, 2018-03-09 21:00:01.
0.319342, 83600, 2018-03-09 21:00:25.
0.318808, 83650, 2018-03-09 21:00:48.
0.320038, 83700, 2018-03-09 21:01:11.
0.31822, 83750, 2018-03-09 21:01:34.
0.318036, 83800, 2018-03-09 21:01:57.
0.318439, 83850, 2018-03-09 21:02:21.
0.317328, 83900, 2018-03-09 21:02:44.
0.317499, 83950, 2018-03-09 21:03:07.
0.319227, 84000, 2018-03-09 21:03:30.
0.318216, 84050, 2018-03-09 21:03:54.
0.318488, 84100, 2018-03-09 21:04:17.
0.318656, 84150, 2018-03-09 21:04:40.
0.319182, 84200, 2018-03-09 21:05:03.
0.319295, 84250, 2018-03-09 21:05:26.
0.318902, 84300, 2018-03-09 21:05:49.
0.320227, 84350, 2018-03-09 21:06:13.
0.320055, 84400, 2018-03-09 21:06:36.
0.318654, 84450, 2018-03-09 21:06:59.
0.317528, 84500, 2018-03-09 21:07:22.
0.32075, 84550, 2018-03-09 21:07:45.
0.321134, 84600, 2018-03-09 21:08:09.
0.318755, 84650, 2018-03-09 21:08:32.
0.319975, 84700, 2018-03-09 21:08:55.
0.318801, 84750, 2018-03-09 21:09:18.
0.319553, 84800, 2018-03-09 21:09:41.
0.318852, 84850, 2018-03-09 21:10:05.
0.31753, 84900, 2018-03-09 21:10:28.
0.317975, 84950, 2018-03-09 21:10:51.
0.319327, 85000, 2018-03-09 21:11:14.
0.31778, 85050, 2018-03-09 21:11:38.
0.317996, 85100, 2018-03-09 21:12:01.
0.319079, 85150, 2018-03-09 21:12:24.
0.31874, 85200, 2018-03-09 21:12:47.
0.319194, 85250, 2018-03-09 21:13:11.
0.319445, 85300, 2018-03-09 21:13:34.
0.317151, 85350, 2018-03-09 21:13:57.
0.318246, 85400, 2018-03-09 21:14:20.
0.318077, 85450, 2018-03-09 21:14:44.
0.318484, 85500, 2018-03-09 21:15:07.
0.321176, 85550, 2018-03-09 21:15:30.
0.319959, 85600, 2018-03-09 21:15:53.
0.318746, 85650, 2018-03-09 21:16:17.
0.31779, 85700, 2018-03-09 21:16:40.
0.318428, 85750, 2018-03-09 21:17:03.
0.317988, 85800, 2018-03-09 21:17:26.
0.318353, 85850, 2018-03-09 21:17:50.
0.319356, 85900, 2018-03-09 21:18:13.
0.318096, 85950, 2018-03-09 21:18:36.
0.318753, 86000, 2018-03-09 21:18:59.
0.31939, 86050, 2018-03-09 21:19:23.
0.319056, 86100, 2018-03-09 21:19:46.
0.318596, 86150, 2018-03-09 21:20:09.
0.319483, 86200, 2018-03-09 21:20:32.
0.318882, 86250, 2018-03-09 21:20:55.
0.319066, 86300, 2018-03-09 21:21:19.
0.319853, 86350, 2018-03-09 21:21:42.
0.318556, 86400, 2018-03-09 21:22:05.
0.318636, 86450, 2018-03-09 21:22:28.
0.319714, 86500, 2018-03-09 21:22:52.
0.318772, 86550, 2018-03-09 21:23:15.
0.317997, 86600, 2018-03-09 21:23:38.
0.318697, 86650, 2018-03-09 21:24:01.
0.320412, 86700, 2018-03-09 21:24:25.
0.318555, 86750, 2018-03-09 21:24:48.
0.31897, 86800, 2018-03-09 21:25:11.
0.318363, 86850, 2018-03-09 21:25:34.
0.31986, 86900, 2018-03-09 21:25:58.
0.319344, 86950, 2018-03-09 21:26:21.
0.318976, 87000, 2018-03-09 21:26:44.
0.319383, 87050, 2018-03-09 21:27:08.
0.319416, 87100, 2018-03-09 21:27:31.
0.319477, 87150, 2018-03-09 21:27:54.
0.319333, 87200, 2018-03-09 21:28:17.
