Validation error, mini-batch count, D/T.
0.112891, 58150, 2018-03-11 11:09:39.
0.113229, 58200, 2018-03-11 11:11:36.
0.112482, 58250, 2018-03-11 11:13:33.
0.112591, 58300, 2018-03-11 11:15:28.
0.112558, 58350, 2018-03-11 11:17:22.
0.113332, 58400, 2018-03-11 11:19:14.
0.113729, 58450, 2018-03-11 11:21:08.
0.123633, 58500, 2018-03-11 11:23:02.
0.126178, 58550, 2018-03-11 11:24:54.
0.115134, 58600, 2018-03-11 11:26:49.
0.113404, 58650, 2018-03-11 11:28:41.
0.116219, 58700, 2018-03-11 11:30:36.
0.112762, 58750, 2018-03-11 11:32:29.
0.112986, 58800, 2018-03-11 11:34:26.
0.113041, 58850, 2018-03-11 11:36:16.
0.111688, 58900, 2018-03-11 11:38:10.
0.112194, 58950, 2018-03-11 11:40:06.
0.112064, 59000, 2018-03-11 11:41:59.
0.113961, 59050, 2018-03-11 11:43:51.
0.111849, 59100, 2018-03-11 11:45:44.
0.111802, 59150, 2018-03-11 11:47:36.
0.112454, 59200, 2018-03-11 11:49:29.
0.112944, 59250, 2018-03-11 11:51:21.
0.111877, 59300, 2018-03-11 11:53:14.
0.112162, 59350, 2018-03-11 11:55:08.
0.111821, 59400, 2018-03-11 11:57:03.
0.139819, 59450, 2018-03-11 11:58:58.
0.114462, 59500, 2018-03-11 12:00:49.
0.120808, 59550, 2018-03-11 12:02:42.
0.112996, 59600, 2018-03-11 12:04:36.
0.1145, 59650, 2018-03-11 12:06:27.
0.112115, 59700, 2018-03-11 12:08:21.
0.113195, 59750, 2018-03-11 12:10:14.
0.112197, 59800, 2018-03-11 12:12:08.
0.112047, 59850, 2018-03-11 12:14:02.
0.111548, 59900, 2018-03-11 12:15:59.
0.112425, 59950, 2018-03-11 12:17:53.
0.112726, 60000, 2018-03-11 12:19:44.
0.111502, 60050, 2018-03-11 12:21:43.
0.111658, 60100, 2018-03-11 12:23:35.
0.112494, 60150, 2018-03-11 12:25:31.
0.112744, 60200, 2018-03-11 12:27:26.
0.112876, 60250, 2018-03-11 12:29:20.
0.111173, 60300, 2018-03-11 12:31:17.
0.111942, 60350, 2018-03-11 12:33:09.
0.110968, 60400, 2018-03-11 12:35:06.
0.112294, 60450, 2018-03-11 12:36:58.
0.111424, 60500, 2018-03-11 12:38:51.
0.112121, 60550, 2018-03-11 12:40:46.
0.110838, 60600, 2018-03-11 12:42:43.
0.111924, 60650, 2018-03-11 12:44:35.
0.113153, 60700, 2018-03-11 12:46:23.
0.112192, 60750, 2018-03-11 12:48:15.
0.111998, 60800, 2018-03-11 12:50:06.
0.113869, 60850, 2018-03-11 12:52:02.
0.117367, 60900, 2018-03-11 12:53:56.
0.114235, 60950, 2018-03-11 12:55:48.
0.111562, 61000, 2018-03-11 12:57:39.
0.111971, 61050, 2018-03-11 12:59:34.
0.111989, 61100, 2018-03-11 13:01:29.
0.111697, 61150, 2018-03-11 13:03:24.
0.111992, 61200, 2018-03-11 13:05:16.
0.330166, 61250, 2018-03-11 13:07:10.
0.264003, 61300, 2018-03-11 13:09:01.
0.225291, 61350, 2018-03-11 13:10:53.
0.223262, 61400, 2018-03-11 13:12:47.
0.208814, 61450, 2018-03-11 13:14:40.
0.200562, 61500, 2018-03-11 13:16:37.
0.207372, 61550, 2018-03-11 13:18:31.
0.189214, 61600, 2018-03-11 13:20:25.
0.185364, 61650, 2018-03-11 13:22:16.
0.184102, 61700, 2018-03-11 13:24:07.
0.184672, 61750, 2018-03-11 13:26:02.
0.178189, 61800, 2018-03-11 13:27:52.
0.184569, 61850, 2018-03-11 13:29:46.
0.169954, 61900, 2018-03-11 13:31:41.
0.172307, 61950, 2018-03-11 13:33:33.
0.165696, 62000, 2018-03-11 13:35:25.
0.111131, 62050, 2018-03-11 13:37:17.
0.115767, 62100, 2018-03-11 13:39:09.
0.11595, 62150, 2018-03-11 13:41:03.
0.112788, 62200, 2018-03-11 13:42:58.
0.111171, 62250, 2018-03-11 13:44:54.
0.121052, 62300, 2018-03-11 13:46:50.
0.112746, 62350, 2018-03-11 13:48:44.
0.112146, 62400, 2018-03-11 13:50:36.
0.116272, 62450, 2018-03-11 13:52:28.
0.112163, 62500, 2018-03-11 13:54:17.
0.117172, 62550, 2018-03-11 13:56:11.
0.113717, 62600, 2018-03-11 13:58:04.
0.112552, 62650, 2018-03-11 13:59:59.
0.112993, 62700, 2018-03-11 14:01:53.
0.112374, 62750, 2018-03-11 14:03:48.
0.111655, 62800, 2018-03-11 14:05:40.
0.112008, 62850, 2018-03-11 14:07:37.
0.114394, 62900, 2018-03-11 14:09:29.
0.112822, 62950, 2018-03-11 14:11:21.
0.111238, 63000, 2018-03-11 14:13:11.
0.116008, 63050, 2018-03-11 14:15:04.
0.111876, 63100, 2018-03-11 14:16:58.
0.112224, 63150, 2018-03-11 14:18:56.
0.112691, 63200, 2018-03-11 14:20:50.
0.111263, 63250, 2018-03-11 14:22:41.
0.111469, 63300, 2018-03-11 14:24:38.
0.111396, 63350, 2018-03-11 14:26:30.
0.111337, 63400, 2018-03-11 14:28:23.
0.111897, 63450, 2018-03-11 14:30:12.
0.113142, 63500, 2018-03-11 14:32:07.
0.110964, 63550, 2018-03-11 14:34:00.
0.111198, 63600, 2018-03-11 14:35:52.
0.111427, 63650, 2018-03-11 14:37:44.
0.115214, 63700, 2018-03-11 14:39:38.
0.112575, 63750, 2018-03-11 14:41:30.
0.111993, 63800, 2018-03-11 14:43:24.
0.110555, 63850, 2018-03-11 14:45:23.
0.111628, 63900, 2018-03-11 14:47:16.
0.111768, 63950, 2018-03-11 14:49:13.
0.111289, 64000, 2018-03-11 14:51:06.
0.111641, 64050, 2018-03-11 14:52:59.
0.110854, 64100, 2018-03-11 14:54:52.
0.112109, 64150, 2018-03-11 14:56:41.
0.280877, 64200, 2018-03-11 14:58:36.
0.235833, 64250, 2018-03-11 15:00:28.
0.21851, 64300, 2018-03-11 15:02:20.
0.209248, 64350, 2018-03-11 15:04:16.
0.192082, 64400, 2018-03-11 15:06:09.
0.185459, 64450, 2018-03-11 15:08:05.
0.182565, 64500, 2018-03-11 15:10:00.
0.171076, 64550, 2018-03-11 15:11:53.
0.168727, 64600, 2018-03-11 15:13:44.
0.163327, 64650, 2018-03-11 15:15:38.
0.159976, 64700, 2018-03-11 15:17:32.
0.155774, 64750, 2018-03-11 15:19:31.
0.153408, 64800, 2018-03-11 15:21:22.
0.149724, 64850, 2018-03-11 15:23:16.
0.146122, 64900, 2018-03-11 15:25:08.
0.142354, 64950, 2018-03-11 15:27:00.
0.140877, 65000, 2018-03-11 15:28:54.
0.143264, 65050, 2018-03-11 15:30:47.
0.136934, 65100, 2018-03-11 15:32:41.
0.169616, 65150, 2018-03-11 15:34:35.
0.135309, 65200, 2018-03-11 15:36:28.
0.13649, 65250, 2018-03-11 15:38:17.
0.135051, 65300, 2018-03-11 15:40:12.
0.131495, 65350, 2018-03-11 15:42:04.
0.131349, 65400, 2018-03-11 15:43:57.
0.12917, 65450, 2018-03-11 15:45:52.
0.132424, 65500, 2018-03-11 15:47:46.
0.130624, 65550, 2018-03-11 15:49:37.
0.126583, 65600, 2018-03-11 15:51:32.
0.126326, 65650, 2018-03-11 15:53:25.
0.124637, 65700, 2018-03-11 15:55:19.
0.123712, 65750, 2018-03-11 15:57:14.
0.125253, 65800, 2018-03-11 15:59:10.
0.123964, 65850, 2018-03-11 16:01:03.
0.122069, 65900, 2018-03-11 16:02:56.
0.12212, 65950, 2018-03-11 16:04:48.
0.121613, 66000, 2018-03-11 16:06:41.
0.112033, 66050, 2018-03-11 16:08:33.
0.111471, 66100, 2018-03-11 16:10:29.
0.111276, 66150, 2018-03-11 16:12:25.
0.111865, 66200, 2018-03-11 16:14:17.
0.110536, 66250, 2018-03-11 16:16:11.
0.113141, 66300, 2018-03-11 16:18:04.
0.139776, 66350, 2018-03-11 16:19:59.
0.116432, 66400, 2018-03-11 16:21:51.
0.113263, 66450, 2018-03-11 16:23:48.
0.115161, 66500, 2018-03-11 16:25:40.
0.112024, 66550, 2018-03-11 16:27:34.
0.175855, 66600, 2018-03-11 16:29:28.
0.137098, 66650, 2018-03-11 16:31:19.
0.128218, 66700, 2018-03-11 16:33:13.
0.124707, 66750, 2018-03-11 16:35:02.
0.121696, 66800, 2018-03-11 16:36:59.
0.120482, 66850, 2018-03-11 16:38:50.
0.122583, 66900, 2018-03-11 16:40:43.
0.11753, 66950, 2018-03-11 16:42:38.
0.116595, 67000, 2018-03-11 16:44:28.
0.11579, 67050, 2018-03-11 16:46:23.
0.116373, 67100, 2018-03-11 16:48:18.
0.11526, 67150, 2018-03-11 16:50:09.
0.116446, 67200, 2018-03-11 16:52:00.
0.11494, 67250, 2018-03-11 16:53:56.
0.116729, 67300, 2018-03-11 16:55:47.
0.11476, 67350, 2018-03-11 16:57:42.
0.113757, 67400, 2018-03-11 16:59:38.
0.113788, 67450, 2018-03-11 17:01:30.
0.117928, 67500, 2018-03-11 17:03:25.
0.114593, 67550, 2018-03-11 17:05:17.
0.113383, 67600, 2018-03-11 17:07:11.
0.11282, 67650, 2018-03-11 17:09:06.
0.113601, 67700, 2018-03-11 17:10:59.
0.112504, 67750, 2018-03-11 17:12:51.
0.113376, 67800, 2018-03-11 17:14:46.
0.113426, 67850, 2018-03-11 17:16:37.
0.112867, 67900, 2018-03-11 17:18:30.
0.111937, 67950, 2018-03-11 17:20:24.
0.147983, 68000, 2018-03-11 17:22:18.
0.111016, 68050, 2018-03-11 17:24:11.
0.110832, 68100, 2018-03-11 17:26:05.
0.112197, 68150, 2018-03-11 17:27:57.
0.112276, 68200, 2018-03-11 17:29:52.
0.111697, 68250, 2018-03-11 17:31:46.
0.112644, 68300, 2018-03-11 17:33:37.
0.111764, 68350, 2018-03-11 17:35:28.
0.15956, 68400, 2018-03-11 17:37:22.
0.123585, 68450, 2018-03-11 17:39:15.
0.118175, 68500, 2018-03-11 17:41:11.
0.113968, 68550, 2018-03-11 17:43:04.
0.116602, 68600, 2018-03-11 17:44:56.
0.113193, 68650, 2018-03-11 17:46:49.
0.114911, 68700, 2018-03-11 17:48:41.
0.116855, 68750, 2018-03-11 17:50:33.
0.113183, 68800, 2018-03-11 17:52:27.
0.112389, 68850, 2018-03-11 17:54:19.
0.112577, 68900, 2018-03-11 17:56:11.
0.112081, 68950, 2018-03-11 17:58:05.
0.113546, 69000, 2018-03-11 18:00:02.
0.111638, 69050, 2018-03-11 18:01:55.
0.112024, 69100, 2018-03-11 18:03:51.
0.112455, 69150, 2018-03-11 18:05:44.
0.11131, 69200, 2018-03-11 18:07:36.
0.11322, 69250, 2018-03-11 18:09:27.
0.111833, 69300, 2018-03-11 18:11:20.
0.111938, 69350, 2018-03-11 18:13:12.
0.112443, 69400, 2018-03-11 18:15:08.
0.11241, 69450, 2018-03-11 18:17:03.
0.111601, 69500, 2018-03-11 18:18:55.
0.115218, 69550, 2018-03-11 18:20:46.
0.112347, 69600, 2018-03-11 18:22:39.
0.149026, 69650, 2018-03-11 18:24:31.
0.117234, 69700, 2018-03-11 18:26:24.
0.113415, 69750, 2018-03-11 18:28:19.
0.112689, 69800, 2018-03-11 18:30:11.
0.111208, 69850, 2018-03-11 18:32:04.
0.114099, 69900, 2018-03-11 18:33:56.
0.114795, 69950, 2018-03-11 18:35:47.
0.112265, 70000, 2018-03-11 18:37:42.
0.112837, 70050, 2018-03-11 18:39:37.
0.112667, 70100, 2018-03-11 18:41:32.
0.111537, 70150, 2018-03-11 18:43:24.
0.113629, 70200, 2018-03-11 18:45:19.
0.113145, 70250, 2018-03-11 18:47:12.
0.112268, 70300, 2018-03-11 18:49:08.
0.252131, 70350, 2018-03-11 18:51:02.
0.170561, 70400, 2018-03-11 18:52:55.
0.146245, 70450, 2018-03-11 18:54:47.
0.13899, 70500, 2018-03-11 18:56:43.
0.130932, 70550, 2018-03-11 18:58:35.
0.128106, 70600, 2018-03-11 19:00:28.
0.12564, 70650, 2018-03-11 19:02:22.
0.120991, 70700, 2018-03-11 19:04:17.
0.119499, 70750, 2018-03-11 19:06:11.
0.118872, 70800, 2018-03-11 19:08:02.
0.13277, 70850, 2018-03-11 19:09:53.
0.120607, 70900, 2018-03-11 19:11:42.
0.117336, 70950, 2018-03-11 19:13:36.
0.119146, 71000, 2018-03-11 19:15:31.
0.118331, 71050, 2018-03-11 19:17:23.
0.116543, 71100, 2018-03-11 19:19:18.
0.115644, 71150, 2018-03-11 19:21:12.
0.114763, 71200, 2018-03-11 19:23:08.
0.115623, 71250, 2018-03-11 19:25:02.
0.115573, 71300, 2018-03-11 19:26:54.
0.118647, 71350, 2018-03-11 19:28:45.
0.11531, 71400, 2018-03-11 19:30:40.
0.11461, 71450, 2018-03-11 19:32:33.
0.116235, 71500, 2018-03-11 19:34:26.
0.114001, 71550, 2018-03-11 19:36:20.
0.114375, 71600, 2018-03-11 19:38:13.
0.117304, 71650, 2018-03-11 19:40:06.
0.145967, 71700, 2018-03-11 19:42:00.
0.114756, 71750, 2018-03-11 19:43:48.
0.12218, 71800, 2018-03-11 19:45:40.
0.118416, 71850, 2018-03-11 19:47:33.
0.114473, 71900, 2018-03-11 19:49:29.
0.113915, 71950, 2018-03-11 19:51:25.
0.115366, 72000, 2018-03-11 19:53:17.
0.111564, 72050, 2018-03-11 19:55:08.
0.110836, 72100, 2018-03-11 19:57:02.
0.111521, 72150, 2018-03-11 19:59:00.
0.112144, 72200, 2018-03-11 20:00:55.
0.112485, 72250, 2018-03-11 20:02:49.
0.116515, 72300, 2018-03-11 20:04:44.
0.112585, 72350, 2018-03-11 20:06:38.
0.111918, 72400, 2018-03-11 20:08:31.
0.201499, 72450, 2018-03-11 20:10:22.
0.142355, 72500, 2018-03-11 20:12:15.
0.126331, 72550, 2018-03-11 20:14:07.
0.119446, 72600, 2018-03-11 20:16:02.
0.116616, 72650, 2018-03-11 20:17:56.
0.121357, 72700, 2018-03-11 20:19:48.
0.115251, 72750, 2018-03-11 20:21:44.
0.114179, 72800, 2018-03-11 20:23:34.
0.114745, 72850, 2018-03-11 20:25:27.
0.113787, 72900, 2018-03-11 20:27:20.
0.113568, 72950, 2018-03-11 20:29:15.
0.112562, 73000, 2018-03-11 20:31:08.
0.114897, 73050, 2018-03-11 20:33:02.
0.113105, 73100, 2018-03-11 20:34:57.
0.1137, 73150, 2018-03-11 20:36:49.
0.112383, 73200, 2018-03-11 20:38:43.
0.111665, 73250, 2018-03-11 20:40:38.
0.112055, 73300, 2018-03-11 20:42:30.
0.112388, 73350, 2018-03-11 20:44:21.
0.111827, 73400, 2018-03-11 20:46:13.
0.111994, 73450, 2018-03-11 20:48:07.
0.114012, 73500, 2018-03-11 20:49:58.
0.111669, 73550, 2018-03-11 20:51:54.
0.113584, 73600, 2018-03-11 20:53:49.
0.111094, 73650, 2018-03-11 20:55:43.
0.111592, 73700, 2018-03-11 20:57:36.
0.110599, 73750, 2018-03-11 20:59:25.
0.124373, 73800, 2018-03-11 21:01:23.
0.11486, 73850, 2018-03-11 21:03:16.
0.112834, 73900, 2018-03-11 21:05:09.
0.112054, 73950, 2018-03-11 21:07:03.
0.112217, 74000, 2018-03-11 21:08:53.
0.138329, 74050, 2018-03-11 21:10:47.
0.123563, 74100, 2018-03-11 21:12:43.
0.119392, 74150, 2018-03-11 21:14:37.
0.122812, 74200, 2018-03-11 21:16:31.
0.115549, 74250, 2018-03-11 21:18:26.
0.114629, 74300, 2018-03-11 21:20:17.
0.113992, 74350, 2018-03-11 21:22:12.
0.112796, 74400, 2018-03-11 21:24:03.
0.113675, 74450, 2018-03-11 21:25:53.
0.116147, 74500, 2018-03-11 21:27:48.
0.166564, 74550, 2018-03-11 21:29:42.
0.133765, 74600, 2018-03-11 21:31:36.
0.12695, 74650, 2018-03-11 21:33:28.
0.121826, 74700, 2018-03-11 21:35:20.
0.119525, 74750, 2018-03-11 21:37:15.
0.118789, 74800, 2018-03-11 21:39:08.
0.11661, 74850, 2018-03-11 21:40:55.
0.115364, 74900, 2018-03-11 21:42:51.
0.114751, 74950, 2018-03-11 21:44:44.
0.11832, 75000, 2018-03-11 21:46:37.
0.114069, 75050, 2018-03-11 21:48:32.
0.113856, 75100, 2018-03-11 21:50:25.
0.114028, 75150, 2018-03-11 21:52:22.
0.113498, 75200, 2018-03-11 21:54:14.
0.112943, 75250, 2018-03-11 21:56:08.
0.113775, 75300, 2018-03-11 21:58:01.
0.112827, 75350, 2018-03-11 21:59:55.
0.112733, 75400, 2018-03-11 22:01:47.
0.112068, 75450, 2018-03-11 22:03:41.
0.113411, 75500, 2018-03-11 22:05:37.
0.114251, 75550, 2018-03-11 22:07:31.
0.112568, 75600, 2018-03-11 22:09:22.
0.111941, 75650, 2018-03-11 22:11:14.
0.112057, 75700, 2018-03-11 22:13:12.
0.112225, 75750, 2018-03-11 22:15:07.
0.114918, 75800, 2018-03-11 22:16:58.
0.112269, 75850, 2018-03-11 22:18:53.
0.111646, 75900, 2018-03-11 22:20:42.
0.112596, 75950, 2018-03-11 22:22:36.
0.114339, 76000, 2018-03-11 22:24:28.
0.110807, 76050, 2018-03-11 22:26:21.
0.112414, 76100, 2018-03-11 22:28:15.
0.114334, 76150, 2018-03-11 22:30:12.
0.115156, 76200, 2018-03-11 22:32:10.
0.111797, 76250, 2018-03-11 22:34:02.
0.111279, 76300, 2018-03-11 22:35:53.
0.111479, 76350, 2018-03-11 22:37:48.
0.110906, 76400, 2018-03-11 22:39:41.
0.112725, 76450, 2018-03-11 22:41:31.
0.194821, 76500, 2018-03-11 22:43:25.
0.129028, 76550, 2018-03-11 22:45:19.
0.119679, 76600, 2018-03-11 22:47:11.
0.137788, 76650, 2018-03-11 22:49:05.
0.136635, 76700, 2018-03-11 22:50:59.
0.116968, 76750, 2018-03-11 22:52:51.
0.11591, 76800, 2018-03-11 22:54:45.
0.113395, 76850, 2018-03-11 22:56:39.
0.113394, 76900, 2018-03-11 22:58:34.
0.113189, 76950, 2018-03-11 23:00:26.
0.113009, 77000, 2018-03-11 23:02:20.
0.11284, 77050, 2018-03-11 23:04:12.
0.1125, 77100, 2018-03-11 23:06:05.
0.113002, 77150, 2018-03-11 23:07:56.
0.113236, 77200, 2018-03-11 23:09:55.
0.112841, 77250, 2018-03-11 23:11:48.
0.113326, 77300, 2018-03-11 23:13:42.
0.111645, 77350, 2018-03-11 23:15:33.
0.113397, 77400, 2018-03-11 23:17:26.
0.111608, 77450, 2018-03-11 23:19:18.
0.11287, 77500, 2018-03-11 23:21:15.
0.111353, 77550, 2018-03-11 23:23:07.
0.132942, 77600, 2018-03-11 23:25:01.
0.113246, 77650, 2018-03-11 23:26:54.
0.115909, 77700, 2018-03-11 23:28:47.
0.113, 77750, 2018-03-11 23:30:40.
0.111739, 77800, 2018-03-11 23:32:34.
0.111727, 77850, 2018-03-11 23:34:26.
0.111909, 77900, 2018-03-11 23:36:19.
0.111638, 77950, 2018-03-11 23:38:15.
0.112291, 78000, 2018-03-11 23:40:09.
0.111305, 78050, 2018-03-11 23:42:00.
0.112153, 78100, 2018-03-11 23:43:51.
0.112392, 78150, 2018-03-11 23:45:45.
0.110752, 78200, 2018-03-11 23:47:40.
0.111338, 78250, 2018-03-11 23:49:35.
0.112072, 78300, 2018-03-11 23:51:29.
0.112273, 78350, 2018-03-11 23:53:24.
0.112864, 78400, 2018-03-11 23:55:18.
0.11221, 78450, 2018-03-11 23:57:10.
0.118555, 78500, 2018-03-11 23:59:03.
0.111547, 78550, 2018-03-12 00:00:57.
0.110823, 78600, 2018-03-12 00:02:51.
0.110863, 78650, 2018-03-12 00:04:44.
0.111187, 78700, 2018-03-12 00:06:38.
0.110644, 78750, 2018-03-12 00:08:29.
0.112038, 78800, 2018-03-12 00:10:21.
0.113566, 78850, 2018-03-12 00:12:14.
0.111638, 78900, 2018-03-12 00:14:11.
0.112817, 78950, 2018-03-12 00:16:03.
0.112939, 79000, 2018-03-12 00:17:56.
0.112267, 79050, 2018-03-12 00:19:47.
0.114912, 79100, 2018-03-12 00:21:41.
0.114791, 79150, 2018-03-12 00:23:37.
0.111421, 79200, 2018-03-12 00:25:32.
0.11191, 79250, 2018-03-12 00:27:23.
0.114536, 79300, 2018-03-12 00:29:21.
0.111107, 79350, 2018-03-12 00:31:13.
0.111475, 79400, 2018-03-12 00:33:08.
0.113959, 79450, 2018-03-12 00:34:58.
0.11187, 79500, 2018-03-12 00:36:51.
0.242881, 79550, 2018-03-12 00:38:49.
0.153105, 79600, 2018-03-12 00:40:43.
0.133492, 79650, 2018-03-12 00:42:40.
0.126457, 79700, 2018-03-12 00:44:33.
0.127052, 79750, 2018-03-12 00:46:27.
0.123372, 79800, 2018-03-12 00:48:24.
0.119173, 79850, 2018-03-12 00:50:18.
0.118719, 79900, 2018-03-12 00:52:09.
0.116742, 79950, 2018-03-12 00:54:03.
0.115474, 80000, 2018-03-12 00:55:54.
0.111648, 80050, 2018-03-12 00:57:46.
0.11203, 80100, 2018-03-12 00:59:40.
0.112542, 80150, 2018-03-12 01:01:32.
0.111545, 80200, 2018-03-12 01:03:23.
0.112993, 80250, 2018-03-12 01:05:17.
0.111885, 80300, 2018-03-12 01:07:11.
0.112946, 80350, 2018-03-12 01:09:05.
0.111444, 80400, 2018-03-12 01:11:00.
0.110871, 80450, 2018-03-12 01:12:52.
0.111161, 80500, 2018-03-12 01:14:45.
0.111778, 80550, 2018-03-12 01:16:39.
0.113532, 80600, 2018-03-12 01:18:34.
0.111681, 80650, 2018-03-12 01:20:30.
0.112573, 80700, 2018-03-12 01:22:23.
0.110435, 80750, 2018-03-12 01:24:18.
0.111486, 80800, 2018-03-12 01:26:08.
0.125686, 80850, 2018-03-12 01:28:02.
0.113108, 80900, 2018-03-12 01:29:54.
0.116738, 80950, 2018-03-12 01:31:47.
0.112109, 81000, 2018-03-12 01:33:42.
0.111931, 81050, 2018-03-12 01:35:37.
0.113331, 81100, 2018-03-12 01:37:29.
0.112033, 81150, 2018-03-12 01:39:23.
0.111359, 81200, 2018-03-12 01:41:17.
0.110745, 81250, 2018-03-12 01:43:09.
0.110795, 81300, 2018-03-12 01:45:03.
0.110991, 81350, 2018-03-12 01:46:57.
0.112299, 81400, 2018-03-12 01:48:51.
0.11069, 81450, 2018-03-12 01:50:49.
0.112083, 81500, 2018-03-12 01:52:43.
0.111106, 81550, 2018-03-12 01:54:37.
0.117495, 81600, 2018-03-12 01:56:27.
0.111162, 81650, 2018-03-12 01:58:22.
0.112088, 81700, 2018-03-12 02:00:14.
0.111947, 81750, 2018-03-12 02:02:04.
0.130364, 81800, 2018-03-12 02:03:58.
0.115293, 81850, 2018-03-12 02:05:51.
0.112306, 81900, 2018-03-12 02:07:44.
0.112801, 81950, 2018-03-12 02:09:40.
0.111626, 82000, 2018-03-12 02:11:37.
0.111479, 82050, 2018-03-12 02:13:35.
0.110274, 82100, 2018-03-12 02:15:34.
0.171973, 82150, 2018-03-12 02:17:29.
0.117538, 82200, 2018-03-12 02:19:23.
0.119282, 82250, 2018-03-12 02:21:14.
0.113988, 82300, 2018-03-12 02:23:09.
0.112912, 82350, 2018-03-12 02:25:02.
0.112364, 82400, 2018-03-12 02:26:59.
0.114439, 82450, 2018-03-12 02:28:50.
0.112591, 82500, 2018-03-12 02:30:43.
0.114727, 82550, 2018-03-12 02:32:37.
0.11134, 82600, 2018-03-12 02:34:33.
0.114792, 82650, 2018-03-12 02:36:24.
0.11186, 82700, 2018-03-12 02:38:17.
0.112014, 82750, 2018-03-12 02:40:08.
0.111187, 82800, 2018-03-12 02:41:59.
0.111202, 82850, 2018-03-12 02:43:55.
0.110476, 82900, 2018-03-12 02:45:47.
0.111577, 82950, 2018-03-12 02:47:44.
0.110981, 83000, 2018-03-12 02:49:40.
0.111662, 83050, 2018-03-12 02:51:34.
0.113438, 83100, 2018-03-12 02:53:28.
0.128323, 83150, 2018-03-12 02:55:20.
0.112888, 83200, 2018-03-12 02:57:14.
0.111679, 83250, 2018-03-12 02:59:06.
0.111431, 83300, 2018-03-12 03:00:59.
0.11097, 83350, 2018-03-12 03:02:52.
0.111199, 83400, 2018-03-12 03:04:49.
0.110881, 83450, 2018-03-12 03:06:44.
0.110641, 83500, 2018-03-12 03:08:38.
0.111233, 83550, 2018-03-12 03:10:32.
0.111113, 83600, 2018-03-12 03:12:27.
0.139329, 83650, 2018-03-12 03:14:23.
0.114744, 83700, 2018-03-12 03:16:14.
0.112586, 83750, 2018-03-12 03:18:06.
0.111229, 83800, 2018-03-12 03:19:57.
0.111728, 83850, 2018-03-12 03:21:49.
0.110704, 83900, 2018-03-12 03:23:45.
0.11043, 83950, 2018-03-12 03:25:39.
0.283884, 84000, 2018-03-12 03:27:31.
0.12032, 84050, 2018-03-12 03:29:22.
0.114991, 84100, 2018-03-12 03:31:20.
0.11233, 84150, 2018-03-12 03:33:18.
0.112876, 84200, 2018-03-12 03:35:10.
0.114317, 84250, 2018-03-12 03:37:04.
0.111812, 84300, 2018-03-12 03:38:57.
0.110393, 84350, 2018-03-12 03:40:52.
0.110701, 84400, 2018-03-12 03:42:42.
0.111105, 84450, 2018-03-12 03:44:33.
0.112881, 84500, 2018-03-12 03:46:29.
0.113103, 84550, 2018-03-12 03:48:22.
0.110711, 84600, 2018-03-12 03:50:14.
0.111278, 84650, 2018-03-12 03:52:06.
0.114171, 84700, 2018-03-12 03:54:01.
0.111874, 84750, 2018-03-12 03:55:53.
0.1143, 84800, 2018-03-12 03:57:45.
0.111828, 84850, 2018-03-12 03:59:42.
0.111067, 84900, 2018-03-12 04:01:36.
0.110682, 84950, 2018-03-12 04:03:27.
0.110985, 85000, 2018-03-12 04:05:21.
0.143848, 85050, 2018-03-12 04:07:15.
0.122174, 85100, 2018-03-12 04:09:08.
0.112584, 85150, 2018-03-12 04:11:03.
0.115193, 85200, 2018-03-12 04:12:54.
0.113399, 85250, 2018-03-12 04:14:46.
0.113345, 85300, 2018-03-12 04:16:40.
0.111444, 85350, 2018-03-12 04:18:31.
0.111591, 85400, 2018-03-12 04:20:23.
0.111743, 85450, 2018-03-12 04:22:16.
0.111513, 85500, 2018-03-12 04:24:09.
0.110984, 85550, 2018-03-12 04:26:00.
0.112148, 85600, 2018-03-12 04:27:56.
0.111647, 85650, 2018-03-12 04:29:46.
0.110949, 85700, 2018-03-12 04:31:42.
0.111591, 85750, 2018-03-12 04:33:36.
0.11083, 85800, 2018-03-12 04:35:30.
0.110856, 85850, 2018-03-12 04:37:26.
0.111498, 85900, 2018-03-12 04:39:20.
0.111915, 85950, 2018-03-12 04:41:11.
0.110408, 86000, 2018-03-12 04:43:04.
0.114044, 86050, 2018-03-12 04:44:58.
0.112171, 86100, 2018-03-12 04:46:54.
0.112185, 86150, 2018-03-12 04:48:47.
0.115865, 86200, 2018-03-12 04:50:41.
0.112047, 86250, 2018-03-12 04:52:35.
0.111748, 86300, 2018-03-12 04:54:26.
0.110985, 86350, 2018-03-12 04:56:20.
0.120313, 86400, 2018-03-12 04:58:10.
0.211201, 86450, 2018-03-12 05:00:04.
0.153422, 86500, 2018-03-12 05:01:55.
0.169859, 86550, 2018-03-12 05:03:50.
0.135692, 86600, 2018-03-12 05:05:42.
0.127035, 86650, 2018-03-12 05:07:37.
0.126218, 86700, 2018-03-12 05:09:29.
0.12476, 86750, 2018-03-12 05:11:23.
0.120681, 86800, 2018-03-12 05:13:15.
0.119999, 86850, 2018-03-12 05:15:08.
0.117991, 86900, 2018-03-12 05:16:59.
0.117059, 86950, 2018-03-12 05:18:53.
0.116145, 87000, 2018-03-12 05:20:47.
0.115896, 87050, 2018-03-12 05:22:44.
0.114995, 87100, 2018-03-12 05:24:36.
0.11475, 87150, 2018-03-12 05:26:29.
0.11391, 87200, 2018-03-12 05:28:23.
